,date_jour,code_site,number_of_call_drop_3g,techno
0,20230203,0,764,3G
1,20230203,OCI0001,306,3G
2,20230203,OCI0002,132,3G
3,20230203,OCI0003,66,3G
4,20230203,OCI0004,218,3G
5,20230203,OCI0005,124,3G
6,20230203,OCI0006,82,3G
7,20230203,OCI0007,138,3G
8,20230203,OCI0008,244,3G
9,20230203,OCI0009,324,3G
10,20230203,OCI0010,148,3G
11,20230203,OCI0011,196,3G
12,20230203,OCI0012,72,3G
13,20230203,OCI0013,138,3G
14,20230203,OCI0014,116,3G
15,20230203,OCI0015,202,3G
16,20230203,OCI0016,452,3G
17,20230203,OCI0017,132,3G
18,20230203,OCI0018,226,3G
19,20230203,OCI0019,394,3G
20,20230203,OCI0020,326,3G
21,20230203,OCI0021,292,3G
22,20230203,OCI0022,144,3G
23,20230203,OCI0023,128,3G
24,20230203,OCI0024,62,3G
25,20230203,OCI0025,1206,3G
26,20230203,OCI0026,330,3G
27,20230203,OCI0028,764,3G
28,20230203,OCI0029,638,3G
29,20230203,OCI0030,252,3G
30,20230203,OCI0031,858,3G
31,20230203,OCI0033,104,3G
32,20230203,OCI0035,76,3G
33,20230203,OCI0036,218,3G
34,20230203,OCI0037,260,3G
35,20230203,OCI0038,884,3G
36,20230203,OCI0039,62,3G
37,20230203,OCI0041,276,3G
38,20230203,OCI0042,130,3G
39,20230203,OCI0043,228,3G
40,20230203,OCI0044,82,3G
41,20230203,OCI0045,194,3G
42,20230203,OCI0046,98,3G
43,20230203,OCI0047,32,3G
44,20230203,OCI0048,124,3G
45,20230203,OCI0049,180,3G
46,20230203,OCI0050,88,3G
47,20230203,OCI0051,108,3G
48,20230203,OCI0052,268,3G
49,20230203,OCI0053,104,3G
50,20230203,OCI0054,72,3G
51,20230203,OCI0055,38,3G
52,20230203,OCI0056,512,3G
53,20230203,OCI0057,332,3G
54,20230203,OCI0058,44,3G
55,20230203,OCI0059,210,3G
56,20230203,OCI0060,96,3G
57,20230203,OCI0061,130,3G
58,20230203,OCI0062,30,3G
59,20230203,OCI0063,320,3G
60,20230203,OCI0064,126,3G
61,20230203,OCI0065,58,3G
62,20230203,OCI0066,64,3G
63,20230203,OCI0067,72,3G
64,20230203,OCI0068,2026,3G
65,20230203,OCI0069,106,3G
66,20230203,OCI0070,954,3G
67,20230203,OCI0071,122,3G
68,20230203,OCI0072,194,3G
69,20230203,OCI0073,130,3G
70,20230203,OCI0074,14,3G
71,20230203,OCI0075,586,3G
72,20230203,OCI0076,932,3G
73,20230203,OCI0077,248,3G
74,20230203,OCI0078,94,3G
75,20230203,OCI0080,26,3G
76,20230203,OCI0081,248,3G
77,20230203,OCI0083,22,3G
78,20230203,OCI0084,228,3G
79,20230203,OCI0085,44,3G
80,20230203,OCI0086,426,3G
81,20230203,OCI0087,614,3G
82,20230203,OCI0088,140,3G
83,20230203,OCI0089,74,3G
84,20230203,OCI0090,96,3G
85,20230203,OCI0091,18,3G
86,20230203,OCI0092,454,3G
87,20230203,OCI0093,175,3G
88,20230203,OCI0094,172,3G
89,20230203,OCI0095,116,3G
90,20230203,OCI0096,218,3G
91,20230203,OCI0097,122,3G
92,20230203,OCI0098,146,3G
93,20230203,OCI0099,122,3G
94,20230203,OCI0100,248,3G
95,20230203,OCI0101,364,3G
96,20230203,OCI0102,676,3G
97,20230203,OCI0104,548,3G
98,20230203,OCI0105,264,3G
99,20230203,OCI0106,106,3G
100,20230203,OCI0107,10,3G
101,20230203,OCI0108,58,3G
102,20230203,OCI0109,30,3G
103,20230203,OCI0110,30,3G
104,20230203,OCI0111,90,3G
105,20230203,OCI0112,140,3G
106,20230203,OCI0113,112,3G
107,20230203,OCI0114,310,3G
108,20230203,OCI0115,144,3G
109,20230203,OCI0116,100,3G
110,20230203,OCI0117,46,3G
111,20230203,OCI0118,210,3G
112,20230203,OCI0119,146,3G
113,20230203,OCI0121,2,3G
114,20230203,OCI0122,152,3G
115,20230203,OCI0123,128,3G
116,20230203,OCI0124,394,3G
117,20230203,OCI0125,32,3G
118,20230203,OCI0127,290,3G
119,20230203,OCI0128,146,3G
120,20230203,OCI0129,844,3G
121,20230203,OCI0130,78,3G
122,20230203,OCI0132,80,3G
123,20230203,OCI0134,150,3G
124,20230203,OCI0135,366,3G
125,20230203,OCI0136,188,3G
126,20230203,OCI0137,202,3G
127,20230203,OCI0138,148,3G
128,20230203,OCI0139,49,3G
129,20230203,OCI0141,16,3G
130,20230203,OCI0142,202,3G
131,20230203,OCI0143,194,3G
132,20230203,OCI0144,110,3G
133,20230203,OCI0145,26,3G
134,20230203,OCI0146,142,3G
135,20230203,OCI0147,40,3G
136,20230203,OCI0148,102,3G
137,20230203,OCI0149,47,3G
138,20230203,OCI0150,102,3G
139,20230203,OCI0151,48,3G
140,20230203,OCI0152,101,3G
141,20230203,OCI0153,108,3G
142,20230203,OCI0154,18,3G
143,20230203,OCI0155,216,3G
144,20230203,OCI0156,16,3G
145,20230203,OCI0157,86,3G
146,20230203,OCI0158,70,3G
147,20230203,OCI0159,316,3G
148,20230203,OCI0160,126,3G
149,20230203,OCI0161,128,3G
150,20230203,OCI0162,43,3G
151,20230203,OCI0163,558,3G
152,20230203,OCI0164,10,3G
153,20230203,OCI0165,80,3G
154,20230203,OCI0166,51,3G
155,20230203,OCI0167,128,3G
156,20230203,OCI0168,246,3G
157,20230203,OCI0169,230,3G
158,20230203,OCI0172,46,3G
159,20230203,OCI0173,256,3G
160,20230203,OCI0174,122,3G
161,20230203,OCI0175,206,3G
162,20230203,OCI0176,90,3G
163,20230203,OCI0177,90,3G
164,20230203,OCI0178,98,3G
165,20230203,OCI0179,104,3G
166,20230203,OCI0180,198,3G
167,20230203,OCI0181,200,3G
168,20230203,OCI0182,196,3G
169,20230203,OCI0183,208,3G
170,20230203,OCI0184,76,3G
171,20230203,OCI0185,164,3G
172,20230203,OCI0186,172,3G
173,20230203,OCI0187,288,3G
174,20230203,OCI0188,86,3G
175,20230203,OCI0189,952,3G
176,20230203,OCI0190,1456,3G
177,20230203,OCI0191,414,3G
178,20230203,OCI0192,212,3G
179,20230203,OCI0193,171,3G
180,20230203,OCI0194,96,3G
181,20230203,OCI0195,62,3G
182,20230203,OCI0196,282,3G
183,20230203,OCI0197,60,3G
184,20230203,OCI0198,178,3G
185,20230203,OCI0199,68,3G
186,20230203,OCI0200,56,3G
187,20230203,OCI0201,70,3G
188,20230203,OCI0202,86,3G
189,20230203,OCI0203,125,3G
190,20230203,OCI0204,92,3G
191,20230203,OCI0205,82,3G
192,20230203,OCI0206,256,3G
193,20230203,OCI0207,346,3G
194,20230203,OCI0208,41,3G
195,20230203,OCI0209,1010,3G
196,20230203,OCI0210,154,3G
197,20230203,OCI0211,268,3G
198,20230203,OCI0212,38,3G
199,20230203,OCI0213,61,3G
200,20230203,OCI0214,18,3G
201,20230203,OCI0216,334,3G
202,20230203,OCI0219,464,3G
203,20230203,OCI0220,68,3G
204,20230203,OCI0221,220,3G
205,20230203,OCI0222,26,3G
206,20230203,OCI0223,10,3G
207,20230203,OCI0224,57,3G
208,20230203,OCI0225,374,3G
209,20230203,OCI0226,164,3G
210,20230203,OCI0227,122,3G
211,20230203,OCI0228,544,3G
212,20230203,OCI0229,42,3G
213,20230203,OCI0230,406,3G
214,20230203,OCI0231,134,3G
215,20230203,OCI0232,52,3G
216,20230203,OCI0233,296,3G
217,20230203,OCI0234,76,3G
218,20230203,OCI0235,142,3G
219,20230203,OCI0236,170,3G
220,20230203,OCI0237,196,3G
221,20230203,OCI0238,216,3G
222,20230203,OCI0239,97,3G
223,20230203,OCI0240,274,3G
224,20230203,OCI0241,74,3G
225,20230203,OCI0242,364,3G
226,20230203,OCI0243,184,3G
227,20230203,OCI0244,93,3G
228,20230203,OCI0245,130,3G
229,20230203,OCI0246,18,3G
230,20230203,OCI0247,148,3G
231,20230203,OCI0248,182,3G
232,20230203,OCI0249,32,3G
233,20230203,OCI0250,50,3G
234,20230203,OCI0251,56,3G
235,20230203,OCI0252,36,3G
236,20230203,OCI0253,90,3G
237,20230203,OCI0254,36,3G
238,20230203,OCI0255,252,3G
239,20230203,OCI0256,90,3G
240,20230203,OCI0257,140,3G
241,20230203,OCI0258,96,3G
242,20230203,OCI0259,350,3G
243,20230203,OCI0260,218,3G
244,20230203,OCI0261,112,3G
245,20230203,OCI0262,12,3G
246,20230203,OCI0263,181,3G
247,20230203,OCI0264,214,3G
248,20230203,OCI0265,49,3G
249,20230203,OCI0266,180,3G
250,20230203,OCI0267,276,3G
251,20230203,OCI0268,46,3G
252,20230203,OCI0269,4,3G
253,20230203,OCI0270,182,3G
254,20230203,OCI0271,136,3G
255,20230203,OCI0272,66,3G
256,20230203,OCI0273,164,3G
257,20230203,OCI0274,326,3G
258,20230203,OCI0275,168,3G
259,20230203,OCI0276,184,3G
260,20230203,OCI0277,20,3G
261,20230203,OCI0278,2,3G
262,20230203,OCI0279,134,3G
263,20230203,OCI0280,314,3G
264,20230203,OCI0281,466,3G
265,20230203,OCI0282,110,3G
266,20230203,OCI0283,56,3G
267,20230203,OCI0284,478,3G
268,20230203,OCI0285,274,3G
269,20230203,OCI0286,298,3G
270,20230203,OCI0287,90,3G
271,20230203,OCI0288,60,3G
272,20230203,OCI0291,60,3G
273,20230203,OCI0292,76,3G
274,20230203,OCI0293,41,3G
275,20230203,OCI0294,72,3G
276,20230203,OCI0295,400,3G
277,20230203,OCI0297,484,3G
278,20230203,OCI0298,84,3G
279,20230203,OCI0299,41,3G
280,20230203,OCI0300,126,3G
281,20230203,OCI0301,268,3G
282,20230203,OCI0302,200,3G
283,20230203,OCI0303,232,3G
284,20230203,OCI0304,102,3G
285,20230203,OCI0305,48,3G
286,20230203,OCI0306,292,3G
287,20230203,OCI0307,188,3G
288,20230203,OCI0308,124,3G
289,20230203,OCI0309,94,3G
290,20230203,OCI0311,316,3G
291,20230203,OCI0312,118,3G
292,20230203,OCI0313,156,3G
293,20230203,OCI0314,72,3G
294,20230203,OCI0315,340,3G
295,20230203,OCI0316,146,3G
296,20230203,OCI0317,578,3G
297,20230203,OCI0319,63,3G
298,20230203,OCI0320,280,3G
299,20230203,OCI0321,238,3G
300,20230203,OCI0322,230,3G
301,20230203,OCI0323,518,3G
302,20230203,OCI0324,52,3G
303,20230203,OCI0325,130,3G
304,20230203,OCI0326,128,3G
305,20230203,OCI0327,62,3G
306,20230203,OCI0328,140,3G
307,20230203,OCI0329,212,3G
308,20230203,OCI0330,142,3G
309,20230203,OCI0331,167,3G
310,20230203,OCI0332,92,3G
311,20230203,OCI0333,23,3G
312,20230203,OCI0334,85,3G
313,20230203,OCI0335,230,3G
314,20230203,OCI0336,126,3G
315,20230203,OCI0337,174,3G
316,20230203,OCI0338,38,3G
317,20230203,OCI0339,134,3G
318,20230203,OCI0341,57,3G
319,20230203,OCI0342,106,3G
320,20230203,OCI0343,112,3G
321,20230203,OCI0344,66,3G
322,20230203,OCI0345,154,3G
323,20230203,OCI0347,88,3G
324,20230203,OCI0348,116,3G
325,20230203,OCI0349,106,3G
326,20230203,OCI0350,118,3G
327,20230203,OCI0351,88,3G
328,20230203,OCI0352,66,3G
329,20230203,OCI0353,34,3G
330,20230203,OCI0354,66,3G
331,20230203,OCI0355,270,3G
332,20230203,OCI0356,48,3G
333,20230203,OCI0357,148,3G
334,20230203,OCI0358,110,3G
335,20230203,OCI0359,124,3G
336,20230203,OCI0360,236,3G
337,20230203,OCI0361,124,3G
338,20230203,OCI0362,134,3G
339,20230203,OCI0363,326,3G
340,20230203,OCI0364,98,3G
341,20230203,OCI0365,88,3G
342,20230203,OCI0366,124,3G
343,20230203,OCI0367,208,3G
344,20230203,OCI0368,80,3G
345,20230203,OCI0369,82,3G
346,20230203,OCI0370,94,3G
347,20230203,OCI0371,40,3G
348,20230203,OCI0372,17,3G
349,20230203,OCI0373,214,3G
350,20230203,OCI0374,55,3G
351,20230203,OCI0375,104,3G
352,20230203,OCI0376,108,3G
353,20230203,OCI0377,278,3G
354,20230203,OCI0378,560,3G
355,20230203,OCI0379,212,3G
356,20230203,OCI0380,134,3G
357,20230203,OCI0381,700,3G
358,20230203,OCI0382,28,3G
359,20230203,OCI0383,70,3G
360,20230203,OCI0384,158,3G
361,20230203,OCI0385,100,3G
362,20230203,OCI0386,1898,3G
363,20230203,OCI0387,38,3G
364,20230203,OCI0388,832,3G
365,20230203,OCI0389,153,3G
366,20230203,OCI0390,66,3G
367,20230203,OCI0391,45,3G
368,20230203,OCI0392,48,3G
369,20230203,OCI0393,112,3G
370,20230203,OCI0394,58,3G
371,20230203,OCI0395,128,3G
372,20230203,OCI0396,148,3G
373,20230203,OCI0397,33,3G
374,20230203,OCI0398,36,3G
375,20230203,OCI0399,46,3G
376,20230203,OCI0400,22,3G
377,20230203,OCI0401,42,3G
378,20230203,OCI0402,314,3G
379,20230203,OCI0403,174,3G
380,20230203,OCI0404,430,3G
381,20230203,OCI0405,338,3G
382,20230203,OCI0406,154,3G
383,20230203,OCI0407,170,3G
384,20230203,OCI0408,350,3G
385,20230203,OCI0409,88,3G
386,20230203,OCI0410,48,3G
387,20230203,OCI0411,18,3G
388,20230203,OCI0412,180,3G
389,20230203,OCI0413,290,3G
390,20230203,OCI0414,48,3G
391,20230203,OCI0415,82,3G
392,20230203,OCI0416,338,3G
393,20230203,OCI0417,44,3G
394,20230203,OCI0418,436,3G
395,20230203,OCI0419,168,3G
396,20230203,OCI0420,594,3G
397,20230203,OCI0421,114,3G
398,20230203,OCI0422,312,3G
399,20230203,OCI0423,108,3G
400,20230203,OCI0424,42,3G
401,20230203,OCI0426,64,3G
402,20230203,OCI0427,22,3G
403,20230203,OCI0428,72,3G
404,20230203,OCI0429,52,3G
405,20230203,OCI0430,80,3G
406,20230203,OCI0431,72,3G
407,20230203,OCI0432,68,3G
408,20230203,OCI0433,52,3G
409,20230203,OCI0434,254,3G
410,20230203,OCI0435,358,3G
411,20230203,OCI0437,114,3G
412,20230203,OCI0438,186,3G
413,20230203,OCI0439,88,3G
414,20230203,OCI0440,100,3G
415,20230203,OCI0441,112,3G
416,20230203,OCI0442,82,3G
417,20230203,OCI0443,340,3G
418,20230203,OCI0444,132,3G
419,20230203,OCI0445,134,3G
420,20230203,OCI0446,768,3G
421,20230203,OCI0447,66,3G
422,20230203,OCI0448,308,3G
423,20230203,OCI0449,47,3G
424,20230203,OCI0450,70,3G
425,20230203,OCI0451,222,3G
426,20230203,OCI0452,60,3G
427,20230203,OCI0453,54,3G
428,20230203,OCI0454,338,3G
429,20230203,OCI0455,356,3G
430,20230203,OCI0456,108,3G
